"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2022-01-01 ~ 2022-01-31"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"18348","경기도 포천시 일동면 기산리","797","0797","0000","일동기산베스트빌","74.9540","202201","08","18,800","-","10","-","-","2006","운악청계로 1772","-","직거래","-","-"
"18349","인천광역시 중구 운남동","1550","1550","0000","영종자이","113.0060","202201","08","50,500","-","2","-","-","2009","운남서로 7","-","중개거래","인천 중구","-"
"18350","부산광역시 수영구 망미동","453-3","0453","0003","오양","41.9800","202201","08","19,000","-","2","-","-","1977","과정로67번길 47","-","중개거래","부산 수영구","-"
"18351","인천광역시 중구 신흥동3가","7-235","0007","0235","신흥아이파크","59.9040","202201","08","28,300","-","7","-","-","2002","인항로 30","-","중개거래","인천 중구","-"
"18352","경기도 여주시 교동","81","0081","0000","강남","59.9200","202201","08","19,000","-","15","-","-","1998","세종로 254-6","-","중개거래","경기 여주시","-"
"18353","경기도 평택시 팽성읍 안정리","213","0213","0000","주공","39.2700","202201","08","7,000","-","1","-","-","1990","안정순환로80번길 14","-","중개거래","경기 평택시","-"
"18354","부산광역시 수영구 민락동","774","0774","0000","센텀비스타동원2차","84.9275","202201","08","100,000","-","27","-","-","2017","무학로63번길 142","-","중개거래","부산 수영구","-"
"18355","부산광역시 수영구 광안동","44-16","0044","0016","에이스센텀빌리지","39.7100","202201","08","23,500","-","6","-","-","2017","감포로102번길 11","-","중개거래","부산 수영구","-"
"18356","서울특별시 성동구 송정동","97","0097","0000","양지쉐르빌아파트","59.0200","202201","08","52,700","-","4","-","-","2016","동일로 291","-","중개거래","서울 동대문구 서울 성동구","-"
"18357","경기도 여주시 점봉동","430-6","0430","0006","부영사랑으로","38.6510","202201","08","9,800","-","12","-","-","2000","세종로 394-10","-","중개거래","경기 여주시","-"
"18358","대구광역시 달성군 옥포읍 본리리","2590","2590","0000","미진이지비아","59.9639","202201","08","22,300","-","18","-","-","2017","비슬로447길 56","-","중개거래","대구 달성군","-"
"18359","대구광역시 달성군 옥포읍 본리리","2590","2590","0000","미진이지비아","59.9639","202201","08","22,000","-","20","-","-","2017","비슬로447길 56","-","중개거래","대구 달성군","-"
"18360","경기도 여주시 오학동","408","0408","0000","여주오드카운티","84.9978","202201","08","29,000","-","4","-","-","2014","도예로 83-36","-","중개거래","경기 여주시","-"
"18361","서울특별시 광진구 구의동","611","0611","0000","구의현대2단지","84.8800","202201","08","152,200","-","27","-","-","1996","광나루로56길 32","-","중개거래","서울 광진구","-"
"18362","경기도 여주시 현암동","195","0195","0000","이안여주강변","84.8300","202201","08","25,000","-","2","-","-","2009","도예로 40","-","중개거래","경기 여주시","-"
"18363","부산광역시 수영구 남천동","10-14","0010","0014","남천알파타워","43.3300","202201","08","15,900","-","6","-","-","2013","광남로10번길 15-8","-","중개거래","부산 수영구","-"
"18364","부산광역시 사상구 모라동","75","0075","0000","주공4","41.3000","202201","08","8,900","-","5","-","-","1993","모라로192번길 50","-","중개거래","부산 사상구","-"
"18365","경기도 여주시 가남읍 신해리","620-17","0620","0017","동남","59.7700","202201","08","11,700","-","4","-","-","1997","경충대로 1472-34","-","중개거래","경기 여주시","-"
"18366","부산광역시 사상구 모라동","75","0075","0000","주공4","41.1600","202201","08","9,250","-","5","-","-","1993","모라로192번길 50","-","중개거래","부산 사상구","-"
"18367","부산광역시 사상구 모라동","1362","1362","0000","우신모라","74.9300","202201","08","19,700","-","5","-","-","1992","백양대로 880","-","중개거래","부산 사상구","-"
"18368","부산광역시 사상구 모라동","1326","1326","0000","한일","83.3400","202201","08","15,000","-","2","-","-","1989","백양대로950번나길 80-6","-","중개거래","부산 사상구","-"
"18369","세종특별자치시  고운동","1728","1728","0000","가락마을6단지(중흥S클래스프라디움)","59.6866","202201","08","44,500","-","19","-","-","2015","마음로 14","-","중개거래","세종시","-"
"18370","대구광역시 달성군 다사읍 서재리","146-7","0146","0007","서재우방타운","84.9800","202201","08","20,000","-","4","-","-","2002","서재로28길 39","-","중개거래","대구 달성군","-"
"18371","부산광역시 사상구 덕포동","58","0058","0000","덕포청구","84.9700","202201","08","23,800","-","1","-","-","2001","백양대로700번길 23","-","중개거래","부산 사상구","-"
"18372","충청남도 아산시 득산동","392-2","0392","0002","부영","49.9200","202201","08","7,000","-","9","-","-","1998","온천대로 1105-17","-","중개거래","충남 아산시","-"
"18373","대구광역시 달성군 논공읍 북리","803-4","0803","0004","논공성원아파트","52.0800","202201","08","5,950","-","14","-","-","1996","논공로23길 14","-","중개거래","대구 달성군","-"
"18374","경기도 양평군 양서면 양수리","616-3","0616","0003","동영리더스뷰","79.7100","202201","08","55,000","-","8","-","-","2011","양수로 177-6","-","중개거래","경기 양평군","-"
"18375","대구광역시 달성군 논공읍 북리","803","0803","0000","논공청구타운","59.9100","202201","08","8,200","-","4","-","-","1992","논공로7길 73","-","중개거래","대구 달성군","-"
"18376","경기도 양평군 양서면 용담리","704","0704","0000","양수역에델바움","58.4320","202201","08","34,000","-","12","-","-","2018","목왕로 25","-","중개거래","경기 양평군","-"
"18377","대구광역시 달성군 화원읍 구라리","1650","1650","0000","대곡역래미안","84.4630","202201","08","39,000","-","27","-","-","2007","비슬로539길 35","-","중개거래","대구 달성군","-"
"18378","충청북도 청주시 상당구 탑동","51","0051","0000","삼덕","42.5875","202201","08","5,900","-","5","-","-","1997","산성로101번길 3","-","중개거래","충북 청주상당구","-"
"18379","대구광역시 달성군 화원읍 천내리","346","0346","0000","화원한샘타운","59.5350","202201","08","15,950","-","4","-","-","2000","사문진로6길 17","-","중개거래","대구 달성군","-"
"18380","대구광역시 달서구 월성동","270","0270","0000","월성주공4단지","38.6400","202201","08","12,400","-","6","-","-","1992","구마로14남길 55","-","중개거래","대구 달서구","-"
"18381","대구광역시 달서구 월성동","120","0120","0000","월성푸르지오","84.8571","202201","08","53,000","-","9","-","-","2008","조암로6길 20","-","중개거래","대구 달서구","-"
"18382","충청북도 청주시 상당구 영운동","73-5","0073","0005","태암수정","42.2400","202201","08","5,200","-","11","-","-","1995","영운천로51번길 26","-","중개거래","충북 청주상당구","-"
"18383","충청북도 청주시 청원구 율량동","1302","1302","0000","대창3","34.7900","202201","08","5,500","-","13","-","-","1995","사뜸로52번길 15","-","중개거래","충북 청주청원구","-"
"18384","충청북도 청주시 청원구 율량동","1204","1204","0000","성원","59.7000","202201","08","18,000","-","4","-","-","1995","주성로132번길 10","-","중개거래","충북 청주청원구","-"
"18385","충청북도 청주시 상당구 금천동","320","0320","0000","장자마을부영(320)-8단지","84.9767","202201","08","23,500","-","3","-","-","2002","호미로 261","-","중개거래","충북 청주상당구","-"
"18386","부산광역시 사상구 학장동","820-1","0820","0001","학장무학","59.9900","202201","08","20,600","-","10","-","-","1997","대동로 84","-","중개거래","부산 사상구","-"
"18387","충청북도 청주시 상당구 금천동","275","0275","0000","장자마을부영(275-7단지)","48.3895","202201","08","13,500","-","7","-","-","2001","중고개로 288","-","중개거래","충북 청주상당구","-"
"18388","경기도 부천시 원미구 중동","1293-1","1293","0001","래미안부천중동","59.9800","202201","08","83,000","-","24","-","-","2015","신흥로276번길 15","-","중개거래","경기 부천시 오정구","-"
"18389","충청남도 천안시 서북구 두정동","2056","2056","0000","두정역코아루스위트","84.9523","202201","07","36,000","-","5","-","-","2014","천안대로 969","-","직거래","-","-"
"18390","경기도 성남시 분당구 구미동","243","0243","0000","무지개(8단지)(제일)","134.4600","202201","07","118,000","-","10","-","-","1995","구미로144번길 7","-","중개거래","경기 성남분당구","-"
"18391","경기도 성남시 분당구 구미동","88","0088","0000","까치마을(2단지)(주공)","59.9800","202201","07","94,000","-","9","-","-","1996","미금일로 22","-","중개거래","경기 성남분당구","-"
"18392","경기도 평택시 칠원동","499","0499","0000","동광","59.8540","202201","07","19,000","-","15","-","-","2003","원칠원길 56","-","중개거래","경기 평택시","-"
"18393","경기도 성남시 분당구 금곡동","201","0201","0000","코오롱더프라우","153.9480","202201","07","149,000","-","14","-","-","2004","정자일로 27","-","중개거래","경기 성남분당구","-"
"18394","경기도 성남시 분당구 야탑동","330","0330","0000","장미마을(코오롱)1","84.6000","202201","07","119,000","-","4","-","-","1993","장미로 55","-","중개거래","경기 성남분당구","-"
"18395","경기도 성남시 분당구 이매동","123","0123","0000","이매촌(청구)","133.1500","202201","07","197,000","-","16","-","-","1992","양현로94번길 29","-","중개거래","경기 성남분당구","-"
"18396","경기도 성남시 분당구 이매동","123","0123","0000","이매촌(청구)","133.1500","202201","07","197,000","-","16","-","-","1992","양현로94번길 29","-","중개거래","경기 성남분당구","-"
"18397","경기도 성남시 분당구 서현동","92","0092","0000","시범현대","108.7500","202201","07","150,000","-","5","-","-","1991","중앙공원로 20","-","중개거래","경기 성남분당구 경기 용인기흥구","-"
"18398","경기도 평택시 이충동","594-2","0594","0002","이충동부영3단지","49.9800","202201","07","15,500","-","1","-","-","1996","이충로 93-20","-","중개거래","경기 평택시","-"
"18399","경기도 평택시 이충동","674","0674","0000","정암마을뜨란채","84.9100","202201","07","38,500","-","10","-","-","2006","이충로35번길 19","-","직거래","-","-"
"18400","경기도 평택시 지산동","1029","1029","0000","삼익","66.5700","202201","07","21,000","-","2","-","-","1992","지산천로 51","-","중개거래","경기 평택시","-"
"18401","경기도 평택시 지산동","1093","1093","0000","한양청솔","59.6500","202201","07","16,500","-","7","-","-","1996","지산2로 27","-","중개거래","경기 평택시","-"
"18402","경기도 평택시 독곡동","473","0473","0000","한일","59.3400","202201","07","16,200","-","9","-","-","1993","경기대로 1576","-","중개거래","경기 평택시","-"
"18403","경기도 평택시 신장동","694","0694","0000","송탄역서희스타힐스","84.6217","202201","07","31,000","-","1","-","-","2019","목천로 65-15","-","중개거래","경기 평택시","-"
"18404","경기도 수원시 영통구 망포동","728","0728","0000","힐스테이트영통","84.5303","202201","07","104,500","-","21","-","-","2017","덕영대로 1462-14","-","중개거래","경기 수원영통구","-"
"18405","경기도 평택시 평택동","88-19","0088","0019","성신","40.5000","202201","07","6,500","-","2","-","-","1988","원평로75번길 15","-","중개거래","경기 평택시","-"
"18406","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","59.9900","202201","07","48,300","-","4","-","-","1997","영통로 498","-","중개거래","경기 수원시 영통구","-"
"18407","경기도 수원시 영통구 영통동","955-1","0955","0001","황골마을주공1","49.7600","202201","07","44,500","-","10","-","-","1997","영통로 498","-","중개거래","경기 수원영통구 경기 수원팔달구","-"
"18408","경기도 수원시 영통구 영통동","996-3","0996","0003","대우월드마크","127.9754","202201","07","78,500","-","17","-","-","2008","봉영로 1620","-","중개거래","경기 수원영통구","-"
"18409","경기도 수원시 영통구 원천동","606","0606","0000","광교호반베르디움","59.9306","202201","07","85,000","-","11","-","-","2014","광교호수공원로 45","-","중개거래","경기 수원영통구","-"
